Row ID;Order ID;Order Date;Date Key;Contact Name;Country;City;Region;Subregion;Customer;Customer ID;Industry;Segment;Product;License;Sales;Quantity;Discount;Profit
136;AMER-2022-145583;10/14/2022;20221014;Rose Scott;United States;Aurora;AMER;NAMER;CVS Health;1026;Retail;SMB;ChatBot Plugin;QIH1351ZN7;11.52;4;0;3.456
137;AMER-2022-145583;10/14/2022;20221014;Rose Scott;United States;Aurora;AMER;NAMER;CVS Health;1026;Retail;SMB;Storage;FLGFDQI1YW;04.02;2;0;19.698
138;AMER-2022-145583;10/14/2022;20221014;Rose Scott;United States;Aurora;AMER;NAMER;CVS Health;1026;Retail;SMB;ContactMatcher;QVAV46CVJD;76.176;3;00.02;266.616
139;AMER-2022-145583;10/14/2022;20221014;Rose Scott;United States;Aurora;AMER;NAMER;CVS Health;1026;Retail;SMB;Support;2MI0QUU74R;65.88;6;0;184.464
140;AMER-2022-145583;10/14/2022;20221014;Rose Scott;United States;Aurora;AMER;NAMER;CVS Health;1026;Retail;SMB;SaaS Connector Pack;6LLWK12W7K;43.12.00;14;0;206.976
141;EMEA-2022-110366;09/06/22;20220906;Tim Morrison;France;Paris;EMEA;EU-WEST;General Motors;1041;Manufacturing;Strategic;SaaS Connector Pack;V01FLYWRJH;82.08.00;2;00.02;10.35
142;AMER-2023-106180;9/19/2023;20230919;Harry Murray;United States;Los Angeles;AMER;NAMER;State Farm Insurance Cos.;1082;Finance;Strategic;ChatBot Plugin;CDKV85SBFW;0,390277778;3;0;23.814
143;AMER-2023-106180;9/19/2023;20230919;Harry Murray;United States;Los Angeles;AMER;NAMER;State Farm Insurance Cos.;1082;Finance;Strategic;SaaS Connector Pack - Gold;9DJHDYHRR3;0,476388889;3;0;51.042
144;AMER-2023-106180;9/19/2023;20230919;Harry Murray;United States;Los Angeles;AMER;NAMER;State Farm Insurance Cos.;1082;Finance;Strategic;Support;ZSB20RNZ0A;143.07.00;3;0;68.976
145;EMEA-2023-155376;12/23/2023;20231223;Dylan Dowd;Poland;Warsaw;EMEA;EU-WEST;Comcast;1022;Communications;SMB;OneView;67FK6GLSC1;839.43.00;3;0;2.182.518
146;AMER-2021-110744;09/07/21;20210907;Angela Parsons;United States;Newark;AMER;NAMER;AmerisourceBergen;1007;Healthcare;SMB;Marketing Suite - Gold;G4R1FFNPGO;671.93;7;0;201.579
147;AMER-2020-110072;10/22/2020;20201022;Lisa Oliver;Mexico;Monterrey;AMER;LATAM;Toyota Motor;1087;Manufacturing;Enterprise;SaaS Connector Pack;BHODKJ9L3G;93.888;4;00.02;129.096
148;EMEA-2022-114489;12/06/22;20221206;Joseph Duncan;Italy;Rome;EMEA;EU;Walmart;1096;Retail;Strategic;Site Analytics;NKEP466WY8;384.45.00;11;0;1.038.015
149;EMEA-2022-114489;12/06/22;20221206;Joseph Duncan;Italy;Rome;EMEA;EU;Walmart;1096;Retail;Strategic;Site Analytics;KAMRWAU3DC;149.97;3;0;59.988
150;EMEA-2022-114489;12/06/22;20221206;Joseph Duncan;Italy;Rome;EMEA;EU;Walmart;1096;Retail;Strategic;FinanceHub;DA45FHG7IC;1951.84;8;0;585.552
151;EMEA-2022-114489;12/06/22;20221206;Joseph Duncan;Italy;Rome;EMEA;EU;Walmart;1096;Retail;Strategic;ContactMatcher;1E78QQ5K6O;171.55.00;5;0;806.285
152;AMER-2022-158834;3/14/2022;20220314;Paul MacDonald;Chile;Puente Alto;AMER;LATAM;Johnson & Johnson;1055;Healthcare;Enterprise;OneView;J54ZE9BY16;157.92;5;00.02;17.766
153;AMER-2022-158834;3/14/2022;20220314;Paul MacDonald;Chile;Puente Alto;AMER;LATAM;Johnson & Johnson;1055;Healthcare;Enterprise;Site Analytics;0FXOEDG6KC;203.184;2;00.02;152.388
154;AMER-2021-124919;5/31/2021;20210531;Gordon Graham;United States;Chicago;AMER;NAMER;Engie;1062;Energy;Strategic;Support;S92H6S89SR;58.38.00;7;0;26.271
155;AMER-2021-124919;5/31/2021;20210531;Gordon Graham;United States;Chicago;AMER;NAMER;Engie;1062;Energy;Strategic;Support;VDD4JQGM6P;105.52.00;4;0;485.392
156;AMER-2021-124919;5/31/2021;20210531;Gordon Graham;United States;Chicago;AMER;NAMER;Engie;1062;Energy;Strategic;Marketing Suite - Gold;O0V9LVLHM9;80.88;6;0;210.288
157;AMER-2021-118948;5/28/2021;20210528;Sean Bower;Canada;Toronto;AMER;NAMER;HonHai Precision Industry;1033;Tech;Enterprise;ChatBot Plugin;DTGE25IIR8;0,29375;3;0;17.901
158;AMER-2020-104269;03/01/20;20200301;Anthony Sanderson;Canada;Toronto;AMER;NAMER;American Express;1005;Finance;SMB;FinanceHub;TJX5D1WJAN;457.568;2;00.02;514.764
159;APJ-2022-114104;11/21/2022;20221121;Stewart Marshall;Singapore;Singapore;APJ;APAC;Daimler;1052;Transportation;SMB;FinanceHub;BK3X5F0PUA;0,626388889;2;0;68.714
160;APJ-2022-114104;11/21/2022;20221121;Stewart Marshall;Singapore;Singapore;APJ;APAC;Daimler;1052;Transportation;SMB;Site Analytics;J25V5NH84Z;944.93;7;0;2.362.325
161;AMER-2022-162733;05/12/22;20220512;Joanne Carr;United States;New York City;AMER;NAMER;J.P. Morgan Chase & Co.;1054;Finance;SMB;Support;LG6VGH3BOI;0,276388889;1;0;2.691
162;EMEA-2021-119697;12/28/2021;20211228;Angela Davies;France;Paris;EMEA;EU-WEST;Kroger;1057;Retail;SMB;Data Smasher;5F3WHT5RA1;54.384;2;00.02;13.596
163;APJ-2022-154508;11/17/2022;20221117;William Alsop;New Zealand;Wellington;APJ;ANZ;Mondelez International;1067;Consumer Products;SMB;SaaS Connector Pack - Gold;IMKAY1XFND;28.04.00;5;0;13.348
164;AMER-2022-113817;11/08/22;20221108;Owen Watson;Canada;Toronto;AMER;NAMER;Volkswagen;1046;Manufacturing;SMB;ContactMatcher;TFQC77D8N3;27.68;2;00.02;9.688
165;APJ-2020-139892;09/08/20;20200908;Melanie Davidson;Japan;Osaka;APJ;JAPN;Nissan Motor;1098;Transportation;SMB;ChatBot Plugin;A4ICDCT3PN;9.936;3;00.02;27.324
166;APJ-2020-139892;09/08/20;20200908;Melanie Davidson;Japan;Osaka;APJ;JAPN;Nissan Motor;1098;Transportation;SMB;Big Ol Database;SKNAWPG4VV;8.159.952;8;00.04;-1.359.992
167;APJ-2020-139892;09/08/20;20200908;Melanie Davidson;Japan;Osaka;APJ;JAPN;Nissan Motor;1098;Transportation;SMB;Marketing Suite - Gold;SEXCB4230J;275.928;3;00.02;-586.347
168;APJ-2020-139892;09/08/20;20200908;Melanie Davidson;Japan;Osaka;APJ;JAPN;Nissan Motor;1098;Transportation;SMB;FinanceHub;HJ54J056IV;1740.06.00;9;00.03;-24.858
169;APJ-2020-139892;09/08/20;20200908;Melanie Davidson;Japan;Osaka;APJ;JAPN;Nissan Motor;1098;Transportation;SMB;ChatBot Plugin;CFBWJVG2BK;32.064;6;00.02;68.136
170;APJ-2020-139892;09/08/20;20200908;Melanie Davidson;Japan;Osaka;APJ;JAPN;Nissan Motor;1098;Transportation;SMB;OneView;J7LMIXWBED;177.98;5;00.08;-453.849
171;APJ-2020-139892;09/08/20;20200908;Melanie Davidson;Japan;Osaka;APJ;JAPN;Nissan Motor;1098;Transportation;SMB;Site Analytics;DVK6SPA4L5;143.976;3;00.02;89.985
172;AMER-2020-118962;08/05/20;20200805;Warren Forsyth;United States;New York City;AMER;NAMER;Chevron;1017;Energy;SMB;Support;KXGXCS33MA;0,898611111;3;0;98.418
173;AMER-2020-118962;08/05/20;20200805;Warren Forsyth;United States;New York City;AMER;NAMER;Chevron;1017;Energy;SMB;Support;C15MBHGL0V;110.96;2;0;532.608
174;AMER-2020-118962;08/05/20;20200805;Warren Forsyth;United States;New York City;AMER;NAMER;Chevron;1017;Energy;SMB;FinanceHub;2IIYIRAN77;340.144;7;00.02;21.259
175;APJ-2020-100853;9/14/2020;20200914;Gabrielle Ogden;Australia;Sydney;APJ;ANZ;Royal Dutch Shell;1031;Energy;Strategic;OneView;BTUYY86TIA;52.448;2;00.08;-131.12
176;APJ-2020-100853;9/14/2020;20200914;Gabrielle Ogden;Australia;Sydney;APJ;ANZ;Royal Dutch Shell;1031;Energy;Strategic;FinanceHub;XDWUW8RSHO;20.16;4;00.02;6.552
177;APJ-2023-152366;4/22/2023;20230422;Justin Randall;Japan;Tokyo;APJ;JAPN;Wells Fargo;1099;Finance;SMB;OneView;E5I8NPOZ23;97.264;4;00.08;-243.16
178;AMER-2021-101511;11/21/2021;20211121;Anne Lee;Mexico;Monterrey;AMER;LATAM;Oracle;1072;Tech;SMB;FinanceHub;4LUEG1NV67;396.802;7;00.03;-113.372
179;AMER-2021-101511;11/21/2021;20211121;Anne Lee;Mexico;Monterrey;AMER;LATAM;Oracle;1072;Tech;SMB;Support;BDOF6TD87A;0,686111111;5;00.02;-37.715
180;EMEA-2021-137225;12/15/2021;20211215;Jack Graham;United Kingdom;London;EMEA;UKIR;Microsoft;1066;Tech;Enterprise;ChatBot Plugin;EIA2KSQB01;03.28;1;0;14.104
181;APJ-2020-166191;12/05/20;20201205;Sophie Henderson;Australia;Melbourne;APJ;ANZ;Merck;1064;Healthcare;Strategic;Marketing Suite - Gold;XYUSCHN0YH;24.816;2;00.02;18.612
182;APJ-2020-166191;12/05/20;20201205;Sophie Henderson;Australia;Melbourne;APJ;ANZ;Merck;1064;Healthcare;Strategic;Data Smasher;CDSZP4EX56;408.744;7;00.02;766.395
183;EMEA-2020-158274;11/19/2020;20201119;Brian Short;Czech Republic;Prague;EMEA;EU-EAST;Merck;1064;Healthcare;Enterprise;Site Analytics;9ZGSKXMP33;503.96;4;0;1.310.296
184;EMEA-2020-158274;11/19/2020;20201119;Brian Short;Czech Republic;Prague;EMEA;EU-EAST;Merck;1064;Healthcare;Enterprise;Site Analytics;7LN8FFMCQN;149.95;5;0;41.986
185;EMEA-2020-158274;11/19/2020;20201119;Brian Short;Czech Republic;Prague;EMEA;EU-EAST;Merck;1064;Healthcare;Enterprise;Data Smasher;9BP0PZ49A6;29;2;0;07.25
186;EMEA-2022-105018;11/29/2022;20221129;Samantha Lawrence;Saudi Arabia;Riyadh;EMEA;MEA;J.P. Morgan Chase & Co.;1054;Finance;SMB;ContactMatcher;VIVST6IECE;07.16;2;0;34.368
187;AMER-2020-123260;8/26/2020;20200826;Una Hudson;United States;Raleigh;AMER;NAMER;AT&T;1010;Communications;Enterprise;Data Smasher;60NLL1G4W3;176.08.00;8;0;22.984
188;APJ-2022-157000;7/17/2022;20220717;Kimberly North;Japan;Tokyo;APJ;JAPN;Carrefour;1048;Retail;Strategic;Marketing Suite - Gold;YAJHZP6TYE;37.224;3;00.02;37.224
189;APJ-2022-157000;7/17/2022;20220717;Kimberly North;Japan;Saitama;APJ;JAPN;Carrefour;1048;Retail;Strategic;Support;RO9E64T0VF;20.016;3;00.02;6.255
190;EMEA-2021-102281;10/12/21;20211012;Dylan Ogden;United Kingdom;London;EMEA;UKIR;HonHai Precision Industry;1033;Tech;Enterprise;Marketing Suite;7LL8W4OBLM;899.136;4;00.02;112.392
191;EMEA-2021-102281;10/12/21;20211012;Dylan Ogden;United Kingdom;London;EMEA;UKIR;HonHai Precision Industry;1033;Tech;Enterprise;Site Analytics;6BI7IE0TFH;71.76;6;0;200.928
192;EMEA-2021-102281;10/12/21;20211012;Dylan Ogden;United Kingdom;London;EMEA;UKIR;HonHai Precision Industry;1033;Tech;Enterprise;Support;QY481QSIUX;51.84;8;0;248.832
193;EMEA-2021-102281;10/12/21;20211012;Dylan Ogden;United Kingdom;London;EMEA;UKIR;HonHai Precision Industry;1033;Tech;Enterprise;Marketing Suite;L0NREOWV2Y;626.352;3;00.02;469.764
194;EMEA-2021-102281;10/12/21;20211012;Dylan Ogden;United Kingdom;London;EMEA;UKIR;HonHai Precision Industry;1033;Tech;Enterprise;ChatBot Plugin;CQ58E3SHEY;19.09;5;0;6.567
195;AMER-2021-131457;10/31/2021;20211031;Jonathan Clark;United States;Providence;AMER;NAMER;Allstate;1003;Finance;Strategic;SaaS Connector Pack - Gold;03NGWSRFCP;14.28;7;0;67.116
196;AMER-2020-140004;3/21/2020;20200321;Kevin Vaughan;Mexico;Mexico City;AMER;LATAM;Tyson Foods;1088;Consumer Products;SMB;ChatBot Plugin;FNBDSUKN38;7.408;2;00.02;12.038
197;AMER-2020-140004;3/21/2020;20200321;Kevin Vaughan;Mexico;Mexico City;AMER;LATAM;Tyson Foods;1088;Consumer Products;SMB;ChatBot Plugin;YDSSPKI1I2;6.048;3;00.02;15.876
198;AMER-2023-107720;11/07/23;20231107;Madeleine Smith;Argentina;Córdoba;AMER;LATAM;BMW;1039;Manufacturing;Enterprise;Marketing Suite - Gold;HVCAY62Q3B;46.26.00;3;0;120.276
199;EMEA-2023-124303;07/07/23;20230707;Diana Ince;France;Paris;EMEA;EU-WEST;Humana;1049;Healthcare;Strategic;ContactMatcher;YST0N15YFB;2.946;2;00.07;-22.586
200;EMEA-2023-124303;07/07/23;20230707;Diana Ince;France;Paris;EMEA;EU-WEST;Humana;1049;Healthcare;Strategic;Support;9BA74E75KZ;16.056;3;00.02;58.203
201;AMER-2023-105074;6/25/2023;20230625;Tracey Knox;Mexico;Guadalajara;AMER;LATAM;Gazprom;1027;Energy;SMB;Support;WMPYGW9GUM;21.744;3;00.02;6.795
202;EMEA-2020-133690;08/03/20;20200803;Michelle McLean;Russia;Moscow;EMEA;EU-EAST;Johnson & Johnson;1055;Healthcare;SMB;ContactMatcher;ME0EJQS2AL;218.75;2;00.05;-161.875
203;EMEA-2020-133690;08/03/20;20200803;Michelle McLean;Russia;Moscow;EMEA;EU-EAST;Johnson & Johnson;1055;Healthcare;SMB;OneView;W10QUN44Q0;02.06;1;00.02;2,03125
204;APJ-2023-116701;12/18/2023;20231218;Diana Bell;Japan;Aichi;APJ;JAPN;Sprint Nextel;1081;Communications;SMB;OneView;TRYXBPE9IT;66.284;2;00.08;-1.789.668
205;EMEA-2023-126382;06/04/23;20230604;Jan Clark;South Africa;Cape Town;EMEA;MEA;Samsung Electronics;1015;Tech;Strategic;SaaS Connector Pack;4JNB5H5I6P;35.168;7;00.02;96.712
206;AMER-2023-108329;12/10/23;20231210;Pippa Smith;United States;Oklahoma City;AMER;NAMER;Johnson & Johnson;1055;Healthcare;SMB;Site Analytics;MAJOAVO5S2;444.768;4;00.02;444.768
207;AMER-2023-135860;12/02/23;20231202;Rebecca Wilson;Brazil;Rio de Janeiro;AMER;LATAM;Morgan Stanley;1068;Finance;SMB;Marketing Suite - Gold;21Q2C6A2U2;83.92;4;0;58.744
208;AMER-2023-135860;12/02/23;20231202;Rebecca Wilson;Brazil;Rio de Janeiro;AMER;LATAM;Morgan Stanley;1068;Finance;SMB;Site Analytics;ESRJ5V8B4Y;131.98;2;0;356.346
209;AMER-2023-135860;12/02/23;20231202;Rebecca Wilson;Brazil;Rio de Janeiro;AMER;LATAM;Morgan Stanley;1068;Finance;SMB;ContactMatcher;RAHUEV7ULW;0,688888889;4;0;74.824
210;AMER-2023-135860;12/02/23;20231202;Rebecca Wilson;Brazil;Rio de Janeiro;AMER;LATAM;Morgan Stanley;1068;Finance;SMB;Storage;R7KN7FTL9U;52.29.00;9;0;162.099
211;AMER-2023-135860;12/02/23;20231202;Rebecca Wilson;Brazil;Rio de Janeiro;AMER;LATAM;Morgan Stanley;1068;Finance;SMB;Marketing Suite - Gold;H5770QZB5X;91.99;1;0;36.796
212;APJ-2021-101007;02/09/21;20210209;Irene Smith;Japan;Aichi;APJ;JAPN;Toyota Motor;1087;Manufacturing;Strategic;Data Smasher;0EAXVHIBR6;20.08;2;00.02;06.05
213;AMER-2021-146262;01/02/21;20210102;Evan Terry;Mexico;Mexico City;AMER;LATAM;Tyson Foods;1088;Consumer Products;Strategic;FinanceHub;Q6MLHV1D9D;1,005555556;2;00.02;0,394444444
214;AMER-2021-146262;01/02/21;20210102;Evan Terry;Mexico;Mexico City;AMER;LATAM;Tyson Foods;1088;Consumer Products;Strategic;Marketing Suite;MU9RVQO7BD;452.45.00;5;00.05;-244.323
215;AMER-2021-146262;01/02/21;20210102;Evan Terry;Mexico;Mexico City;AMER;LATAM;Tyson Foods;1088;Consumer Products;Strategic;Site Analytics;0C52L60X3Z;62.982;3;00.04;-146.958
216;AMER-2021-146262;01/02/21;20210102;Evan Terry;Mexico;Mexico City;AMER;LATAM;Tyson Foods;1088;Consumer Products;Strategic;Big Ol Database;A8KUCPEZPR;1188;9;00.07;-950.4
217;AMER-2021-146262;01/02/21;20210102;Evan Terry;Mexico;Mexico City;AMER;LATAM;Tyson Foods;1088;Consumer Products;Strategic;Data Smasher;K4MIGT0J7P;89.584;2;00.02;44.792
218;AMER-2022-130162;10/29/2022;20221029;Bella Mackenzie;United States;New York City;AMER;NAMER;Allianz;1080;Finance;SMB;Marketing Suite - Gold;DR3L61PE16;93.06.00;6;0;260.568
219;AMER-2022-130162;10/29/2022;20221029;Bella Mackenzie;United States;New York City;AMER;NAMER;Allianz;1080;Finance;SMB;Site Analytics;FNZVL8CZOY;302.376;3;00.02;226.782
220;AMER-2021-169397;12/24/2021;20211224;Gordon Jackson;Mexico;Puerto Vallarta;AMER;LATAM;Gazprom;1027;Energy;SMB;Storage;B9EN58R7WP;5.584;2;00.02;18.148
221;AMER-2021-169397;12/24/2021;20211224;Gordon Jackson;Mexico;Puerto Vallarta;AMER;LATAM;Gazprom;1027;Energy;SMB;Support;FFB6L3T2IS;22.704;6;00.02;82.302
222;AMER-2021-169397;12/24/2021;20211224;Gordon Jackson;Mexico;Puerto Vallarta;AMER;LATAM;Gazprom;1027;Energy;SMB;ContactMatcher;1J2W1UFCJQ;19.776;4;00.07;-138.432
223;AMER-2021-169397;12/24/2021;20211224;Gordon Jackson;Mexico;Puerto Vallarta;AMER;LATAM;Gazprom;1027;Energy;SMB;SaaS Connector Pack;YBR5EFJKOI;72.704;4;00.02;190.848
224;AMER-2021-169397;12/24/2021;20211224;Gordon Jackson;Mexico;Puerto Vallarta;AMER;LATAM;Gazprom;1027;Energy;SMB;Big Ol Database;H63FM8UBRU;479.988;4;00.07;-3.839.904
225;AMER-2021-169397;12/24/2021;20211224;Gordon Jackson;Mexico;Puerto Vallarta;AMER;LATAM;Gazprom;1027;Energy;SMB;ChatBot Plugin;4HR8HNDZF8;27.168;2;00.02;27.168
226;AMER-2021-163055;08/09/21;20210809;Joe Ross;Brazil;São Paulo;AMER;LATAM;Wells Fargo;1099;Finance;Strategic;ChatBot Plugin;H34S0DBPAR;02.02;1;0;0,672222222
227;AMER-2021-163055;08/09/21;20210809;Joe Ross;Brazil;São Paulo;AMER;LATAM;Wells Fargo;1099;Finance;Strategic;ContactMatcher;EAQ6SYJI8V;622.45.00;5;0;136.939
228;AMER-2021-163055;08/09/21;20210809;Joe Ross;Brazil;São Paulo;AMER;LATAM;Wells Fargo;1099;Finance;Strategic;Marketing Suite - Gold;2LTTK4BDBQ;0,943055556;1;0;1,526388889
229;EMEA-2021-145436;2/28/2021;20210228;Carolyn Murray;South Africa;Johannesburg;EMEA;MEA;United Parcel Service;1090;Transportation;SMB;FinanceHub;GYUSGDVAEB;161.568;2;00.02;-282.744
230;EMEA-2021-145436;2/28/2021;20210228;Carolyn Murray;South Africa;Johannesburg;EMEA;MEA;United Parcel Service;1090;Transportation;SMB;FinanceHub;NRQQF2MR32;389.696;8;00.02;438.408
231;EMEA-2020-156216;9/13/2020;20200913;Lily Paterson;Sweden;Stockholm;EMEA;NOR;Carrefour;1048;Retail;Strategic;ContactMatcher;5XIQUAR79S;18.648;7;00.07;-12.432
232;EMEA-2023-100930;04/08/23;20230408;Bernadette Nolan;Germany;Cologne;EMEA;EU-WEST;Royal Dutch Shell;1031;Energy;Enterprise;ContactMatcher;AALPQA6FDS;233.86;2;00.45;-102.048
233;EMEA-2023-100930;04/08/23;20230408;Bernadette Nolan;Germany;Cologne;EMEA;EU-WEST;Royal Dutch Shell;1031;Energy;Enterprise;ContactMatcher;6HNY3O34ZS;6.206.145;3;00.45;-2.482.458
234;EMEA-2023-100930;04/08/23;20230408;Bernadette Nolan;Germany;Cologne;EMEA;EU-WEST;Royal Dutch Shell;1031;Energy;Enterprise;ContactMatcher;EUFWN4YNB1;5.328;2;00.07;-3.552
235;EMEA-2023-100930;04/08/23;20230408;Bernadette Nolan;Germany;Cologne;EMEA;EU-WEST;Royal Dutch Shell;1031;Energy;Enterprise;SaaS Connector Pack;D1EECPPCOU;258.072;3;00.02;0
236;EMEA-2023-100930;04/08/23;20230408;Bernadette Nolan;Germany;Cologne;EMEA;EU-WEST;Royal Dutch Shell;1031;Energy;Enterprise;Data Smasher;PSFTOH6O16;617.976;3;00.02;-77.247
237;AMER-2023-160514;11/13/2023;20231113;William Skinner;United States;Rochester;AMER;NAMER;Merck;1064;Healthcare;Strategic;Support;L1SD510UOR;10.56;2;0;4.752
238;APJ-2022-157749;06/05/22;20220605;Trevor Langdon;Australia;Sydney;APJ;ANZ;Target;1085;Retail;SMB;Support;58Z3DEHT2X;25.92;5;00.02;9.396
239;APJ-2022-157749;06/05/22;20220605;Trevor Langdon;Australia;Sydney;APJ;ANZ;Target;1085;Retail;SMB;SaaS Connector Pack;U949LTVPO5;419.68;5;00.06;-356.728
240;APJ-2022-157749;06/05/22;20220605;Trevor Langdon;Australia;Sydney;APJ;ANZ;Target;1085;Retail;SMB;SaaS Connector Pack;B9GV31WCD4;11.688;3;00.06;-46.752
241;APJ-2022-157749;06/05/22;20220605;Trevor Langdon;Australia;Sydney;APJ;ANZ;Target;1085;Retail;SMB;Site Analytics;Z52JWS0KBL;31.984;2;00.02;111.944
242;APJ-2022-157749;06/05/22;20220605;Trevor Langdon;Australia;Sydney;APJ;ANZ;Target;1085;Retail;SMB;ContactMatcher;LD5XKVG1A5;177.225;5;00.05;-120.513
243;APJ-2022-157749;06/05/22;20220605;Trevor Langdon;Australia;Sydney;APJ;ANZ;Target;1085;Retail;SMB;SaaS Connector Pack;7F46Z1DTRS;4.044;3;00.06;-28.308
244;APJ-2022-157749;06/05/22;20220605;Trevor Langdon;Australia;Sydney;APJ;ANZ;Target;1085;Retail;SMB;ChatBot Plugin;9HOSX2C2WJ;7.408;2;00.02;12.038
245;EMEA-2020-131926;06/01/20;20200601;Luke Terry;Luxembourg;Luxembourg;EMEA;EU-WEST;Airbus;1030;Manufacturing;Enterprise;FinanceHub;P99Y8YV8KT;2001.86;7;0;5.805.394
246;EMEA-2020-131926;06/01/20;20200601;Luke Terry;Luxembourg;Luxembourg;EMEA;EU-WEST;Airbus;1030;Manufacturing;Enterprise;Marketing Suite - Gold;EEFJ1VZ7W3;166.72;2;0;41.68
247;EMEA-2020-131926;06/01/20;20200601;Luke Terry;Luxembourg;Luxembourg;EMEA;EU-WEST;Airbus;1030;Manufacturing;Enterprise;Support;IAD2NLBI5E;47.88;6;0;1,023611111
248;EMEA-2020-131926;06/01/20;20200601;Luke Terry;Luxembourg;Luxembourg;EMEA;EU-WEST;Airbus;1030;Manufacturing;Enterprise;OneView;3VV8W7NWLL;1503.25.00;5;0;4.960.725
249;EMEA-2020-131926;06/01/20;20200601;Luke Terry;Luxembourg;Luxembourg;EMEA;EU-WEST;Airbus;1030;Manufacturing;Enterprise;Support;3ONJJHTCT1;25.92;4;0;124.416
250;AMER-2022-154739;12/11/22;20221211;Vanessa Davidson;United States;Los Angeles;AMER;NAMER;Cigna;1038;Healthcare;SMB;FinanceHub;U4RHJ0Q5OZ;321.568;2;00.02;281.372
251;AMER-2022-145625;09/12/22;20220912;Penelope Nash;United States;Seattle;AMER;NAMER;Home Depot;1047;Retail;SMB;Support;P109IO0IJP;0,334027778;1;0;35.767
252;AMER-2022-145625;09/12/22;20220912;Penelope Nash;United States;Seattle;AMER;NAMER;Home Depot;1047;Retail;SMB;Data Smasher;4LV39UJCC2;3347.37.00;13;0;6.360.003
253;EMEA-2022-146941;12/11/22;20221211;Molly Rees;United Kingdom;London;EMEA;UKIR;Goldman Sachs Group;1042;Finance;SMB;Marketing Suite - Gold;9UWDBTCLYB;80.58.00;6;0;225.624
254;EMEA-2022-146941;12/11/22;20221211;Molly Rees;United Kingdom;London;EMEA;UKIR;Goldman Sachs Group;1042;Finance;SMB;SaaS Connector Pack - Gold;SAFJH3RMRM;361.92;4;0;162.864
255;APJ-2021-159982;11/28/2021;20211128;Carol James;Australia;Sydney;APJ;ANZ;AmerisourceBergen;1007;Healthcare;Strategic;SaaS Connector Pack;6ORO1A1X9W;12.132;9;00.06;-84.924
256;APJ-2021-159982;11/28/2021;20211128;Carol James;Australia;Sydney;APJ;ANZ;AmerisourceBergen;1007;Healthcare;Strategic;Marketing Suite - Gold;SDS4VGAZIN;82.368;2;00.02;-195.624
257;APJ-2021-159982;11/28/2021;20211128;Carol James;Australia;Sydney;APJ;ANZ;AmerisourceBergen;1007;Healthcare;Strategic;Marketing Suite - Gold;G8GS1KRJ9F;53.92;5;00.02;4.044
258;APJ-2021-159982;11/28/2021;20211128;Carol James;Australia;Sydney;APJ;ANZ;AmerisourceBergen;1007;Healthcare;Strategic;Site Analytics;Q2ZYD901PL;647.904;6;00.02;566.916
259;EMEA-2023-163139;12/02/23;20231202;Sally Davidson;United Kingdom;London;EMEA;UKIR;Goldman Sachs Group;1042;Finance;SMB;Data Smasher;Y8YB4CS4Q0;20.37;3;0;69.258
260;EMEA-2023-163139;12/02/23;20231202;Sally Davidson;United Kingdom;London;EMEA;UKIR;Goldman Sachs Group;1042;Finance;SMB;Marketing Suite - Gold;W8LOMLLHRW;221.55.00;3;0;66.465
261;EMEA-2023-163139;12/02/23;20231202;Sally Davidson;United Kingdom;London;EMEA;UKIR;Goldman Sachs Group;1042;Finance;SMB;ContactMatcher;335ML0CS76;17.52;5;00.02;6.132
262;APJ-2023-155299;06/09/23;20230609;Simon Peters;Japan;Tokyo;APJ;JAPN;Pemex;1058;Energy;Strategic;OneView;E0Y2LTGZH5;1.624;2;00.08;-4.466
263;APJ-2020-106992;9/19/2020;20200919;Charles Hart;Japan;Tokyo;APJ;JAPN;HonHai Precision Industry;1033;Tech;Strategic;Big Ol Database;3IGE4YNMM4;3.059.982;3;00.04;-509.997
264;APJ-2020-106992;9/19/2020;20200919;Charles Hart;Japan;Tokyo;APJ;JAPN;HonHai Precision Industry;1033;Tech;Strategic;Big Ol Database;E34U2SY5LB;2.519.958;7;00.04;-2.519.958
265;APJ-2022-125318;06/07/22;20220607;Lucas Mathis;Australia;Sydney;APJ;ANZ;Lowes;1060;Retail;SMB;Site Analytics;6VX3RZ4S8W;328.224;4;00.02;287.196
266;AMER-2021-155040;11/10/21;20211110;Joanne Robertson;United States;Detroit;AMER;NAMER;Ford Motor;1009;Manufacturing;SMB;Data Smasher;6SBXRHTE5J;79.09.00;2;0;35.156
267;EMEA-2023-136826;6/17/2023;20230617;Felicity King;Sweden;Stockholm;EMEA;NOR;CVS Health;1026;Retail;Strategic;ChatBot Plugin;1HBFAQQ6H6;14.016;3;00.02;47.304
268;AMER-2022-111010;1/22/2022;20220122;Sonia Ince;Argentina;Córdoba;AMER;LATAM;Daimler;1052;Transportation;SMB;Storage;TM6DR3U3SF;07.56;6;0;2,1
269;AMER-2023-145366;12/10/23;20231210;Thomas Peters;Mexico;Guadalajara;AMER;LATAM;Amazon;1004;Tech;Strategic;Marketing Suite - Gold;DIXME035AX;37.208;1;00.02;-74.416
270;AMER-2023-145366;12/10/23;20231210;Thomas Peters;Mexico;Guadalajara;AMER;LATAM;Amazon;1004;Tech;Strategic;SaaS Connector Pack - Gold;74ILT8I1DT;57.576;3;00.02;21.591
